"","ID","AGE","GENDER","RACE","ArrestTime","OFFENSE","Hour","Month","Weekday","Teen"
"2973",642,33,"M","B","2016-08-20T21:19:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 601.16 Public Urination And Defecation / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3802(a)(1) DUI - General Impairment","21","August","Saturday",0
"2974",2752,21,"M","B","2016-11-09T23:08:00","3502 Burglary.","23","November","Wednesday",1
"2975",3758,29,"M","W","2016-12-15T22:05:00","2701 Simple Assault.","22","December","Thursday",0
"2976",5139,26,"M","B","2017-01-31T12:00:00","3929 Retail Theft. / 13(a)(32) Paraphernalia - Use or Possession / 4914(A) False Identification to Law Enforcement","12","January","Tuesday",0
"2977",5140,53,"M","B","2017-01-11T08:26:00","9015 Failure To Appear/Arrest on Attachment Order","8","January","Wednesday",0
"2978",154,22,"M","B","2016-08-30T09:16:00","4906 False Reports to Law Enforcement Authorities. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item","9","August","Tuesday",0
"2979",638,36,"M","B","2016-08-08T23:15:00","9501 Bench Warrant","23","August","Monday",0
"2980",641,37,"F","W","2016-08-20T19:05:00","5902(a)(2) Prostitution - Loitering for purpose of","19","August","Saturday",0
"2981",2826,25,"M","B","2016-11-10T13:48:00","9501 Bench Warrant","13","November","Thursday",0
"2982",2822,30,"M","W","2016-11-05T10:45:00","13(a)(16) Possession of Controlled Substance","10","November","Saturday",0
"2983",5143,24,"M","B","2017-01-29T08:45:00","1501 Drivers Required to be Licensed. / 13(a)(31) Marijuana: Possession Small Amount","8","January","Sunday",0
"2984",2825,52,"M","W","2016-11-10T13:39:00","9501 Bench Warrant","13","November","Thursday",0
"2985",607,41,"M","B","2016-08-11T14:44:00","3353 Prohibitions in Specified Places. / 5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE","14","August","Thursday",0
"2986",2828,31,"M","W","2016-11-08T15:25:00","13(a)(16) Possession of Controlled Substance","15","November","Tuesday",0
"2987",2053,30,"M","B","2016-10-17T11:05:00","2701 Simple Assault.","11","October","Monday",0
"2988",5144,19,"M","B","2017-01-10T09:00:00","903 Criminal Conspiracy. / 3502 Burglary. / 3925 Receiving Stolen Property.","9","January","Tuesday",1
"2989",5668,37,"M","B","2017-01-16T07:30:00","13(a)(32) Paraphernalia - Use or Possession","7","January","Monday",0
"2990",398,33,"F","B","2016-08-15T15:20:00","3743 Accidents Involving Damage to Attended Veh. or Property","15","August","Monday",0
"2991",648,40,"F","W","2016-08-15T18:44:00","2709(a)(3) Harassment No Legitimate Purpose / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","18","August","Monday",0
"2992",2022,39,"F","W","2016-10-29T09:35:00","13(a)(32) Paraphernalia - Use or Possession","9","October","Saturday",0
"2993",3087,44,"M","B","2016-12-01T02:30:00","3502 Burglary. / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another","2","December","Thursday",0
"2994",4468,44,"M","B","2017-01-09T17:48:00","9501 Bench Warrant","17","January","Monday",0
"2995",5598,40,"M","W","2017-02-07T17:10:00","9501 Bench Warrant","17","February","Tuesday",0
"2996",2025,47,"M","B","2016-10-30T12:25:00","2701 Simple Assault.","12","October","Sunday",0
"2997",5664,38,"F","W","2017-01-10T21:57:00","5505 Public Drunkenness / 5506 Loitering and Prowling at Night / 13(a)(32) Paraphernalia - Use or Possession / 4914 False Identification to Law Enforcement Authorities","21","January","Tuesday",0
"2998",2027,26,"M","W","2016-10-31T10:14:00","3921 Theft by Unlawful Taking or Disposition. / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION","10","October","Monday",0
"2999",5772,26,"M","W","2017-02-23T02:12:00","5503 Disorderly Conduct. / 5505 Public Drunkenness","2","February","Thursday",0
"3000",1127,46,"M","B","2016-09-10T01:07:00","3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise / 3503(b)(1)(i) Actual Communication","1","September","Saturday",0
"3001",165,53,"M","B","2016-09-13T08:45:00","2702 Aggravated Assault. / 4304(a)(1) Endangering Welfare of Children. / 2701(b)(2) Simple Assault -  Child Under 12 / Adult 21 Or Older","8","September","Tuesday",0
"3002",1829,43,"F","W","2016-10-08T19:07:00","13(a)(16) Possession of Controlled Substance / 3736 Reckless Driving / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 3802(a)(1) DUI - General Impairment","19","October","Saturday",0
"3003",4932,28,"M","W","2017-02-02T15:00:00","2701 Simple Assault. / 3304 Criminal Mischief.","15","February","Thursday",0
"3004",6580,56,"F","B","2017-03-15T10:53:00","2701 Simple Assault. / 3929 Retail Theft.","10","March","Wednesday",0
"3005",778,53,"M","B","2016-08-24T17:00:00","2702 Aggravated Assault.","17","August","Wednesday",0
"3006",5674,29,"F","W","2017-01-24T22:38:00","13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3503 Criminal Trespass","22","January","Tuesday",0
"3007",4406,18,"F","W","2017-01-07T22:20:00","3308 One-Way Roadways and Rotary Traffic Islands. / 13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","22","January","Saturday",1
"3008",5096,22,"M","B","2017-02-07T16:15:00","2701 Simple Assault.","16","February","Tuesday",0
"3009",2913,33,"M","B","2016-11-17T20:22:00","5104 Resisting Arrest or Other Law Enforcement. / 5126 Flight to Avoid Apprehension, Trial or Punishment.","20","November","Thursday",0
"3010",169,33,"M","W","2016-08-27T18:15:00","2709(a) Harassment. / 5505 Public Drunkenness / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION / 5503(a)(3) DISORDERLY CONDUCT - OBSCENE LANG/GEST","18","August","Saturday",0
"3011",6139,18,"F","B","2017-02-26T15:04:00","2701 Simple Assault.","15","February","Sunday",1
"3012",2273,40,"M","W","2016-10-25T13:33:00","13(a)(32) Paraphernalia - Use or Possession / 13(a)(31) Marijuana: Possession Small Amount","13","October","Tuesday",0
"3013",1128,19,"M","H","2016-09-06T18:44:00","13(a)(31) Marijuana: Possession Small Amount","18","September","Tuesday",1
"3014",5132,19,"F","W","2017-01-29T07:10:00","2702 Aggravated Assault. / 5104 Resisting Arrest or Other Law Enforcement.","7","January","Sunday",1
"3015",4831,54,"M","B","2017-01-27T09:20:00","3925 Receiving Stolen Property. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item","9","January","Friday",0
"3016",400,48,"M","B","2016-09-08T07:57:00","2702 Aggravated Assault. / 3701 Robbery.","7","September","Thursday",0
"3017",4833,26,"F","B","2017-01-23T01:35:00","2701 Simple Assault.","1","January","Monday",0
"3018",4063,41,"M","B","2017-01-05T11:33:00","2701 Simple Assault.","11","January","Thursday",0
"3019",614,14,"M","W","2016-09-01T18:00:00","903 Criminal Conspiracy. / 3502 Burglary.","18","September","Thursday",1
"3020",1738,22,"M","B","2016-10-08T19:40:00","2702 Aggravated Assault.","19","October","Saturday",0
"3021",2829,20,"M","W","2016-11-09T15:10:00","3714 Careless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property","15","November","Wednesday",1
"3022",2830,19,"M","B","2016-11-11T13:45:00","13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 13(a)(31)(i) Marijuana - Possess Small Amt for Personal Use","13","November","Friday",1
"3023",2832,57,"M","B","2016-11-11T14:45:00","5505 Public Drunkenness / 13(a)(32) Paraphernalia - Use or Possession","14","November","Friday",0
"3024",2421,23,"F","W","2016-11-10T13:10:00","3925 Receiving Stolen Property.","13","November","Thursday",0
"3025",2767,21,"M","W","2016-11-18T02:40:00","3111 Obedience to Traffic-Control Devices. / 3324 Vehicle Entering or Crossing Roadway. / 3334 Turning Movements and Required Signals. / 3736 Reckless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property","2","November","Friday",1
"3026",651,29,"M","B","2016-08-10T17:29:00","4952 Intimidation of Witnesses or Victims / 3745 Accidents Involving Damage to Unattended Veh.or Prop. / 2709 Harassment (Non-Specific)","17","August","Wednesday",0
"3027",5599,28,"M","B","2017-02-10T18:43:00","2701 Simple Assault. / 3921(a) Theft by Unlawful Taking or Disposition - Movable item / 2718(a)(1) Strangulation - Applying Pressure to the Throat or Neck","18","February","Friday",0
"3028",5681,42,"M","B","2017-01-18T18:00:00","902 Criminal Solicitation. / 5104 Resisting Arrest or Other Law Enforcement. / 5121 Escape. / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 5902(e) Patronizing a Prostitute / 4914 False Identification to Law Enforcement Authorities","18","January","Wednesday",0
"3029",3088,25,"M","B","2016-11-30T15:36:00","2702 Aggravated Assault. / 3701 Robbery.","15","November","Wednesday",0
"3030",654,36,"M","B","2016-08-16T23:24:00","6106 Firearms not to be Carried without a License. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","23","August","Tuesday",0
"3031",1290,51,"M","B","2016-09-16T02:08:00","3112 Traffic-Control Signals. / 3306 Limitations on Driving on Left Side of Roadway. / 3802(a)(1) DUI - General Impairment / 3802(b) DUI - High Rate of Alchol - BAC >=.10% <.16%","2","September","Friday",0
"3032",2773,19,"M","B","2016-11-05T00:18:00","903 Criminal Conspiracy. / 2701 Simple Assault. / 3502 Burglary. / 3701 Robbery.","0","November","Saturday",1
"3033",3094,19,"M","B","2016-11-24T21:30:00","2701 Simple Assault.","21","November","Thursday",1
"3034",3095,17,"M","B","2016-12-01T15:45:00","903 Criminal Conspiracy. / 4910 Tampering with or Fabricating Physical Evidence.","15","December","Thursday",1
"3035",2774,21,"M","W","2016-11-05T00:18:00","903 Criminal Conspiracy. / 3502 Burglary. / 3701 Robbery.","0","November","Saturday",1
"3036",5151,60,"M","W","2017-01-26T17:55:00","902 Criminal Solicitation. / 907 Possessing Instruments of Crime. / 5902(e) Patronizing a Prostitute","17","January","Thursday",0
"3037",655,18,"M","B","2016-08-17T16:29:00","903 Criminal Conspiracy. / 3701 Robbery. / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities","16","August","Wednesday",1
"3038",690,24,"F","B","2016-08-15T19:45:00","2705 Recklessy Endangering Another Person. / 4304(a)(1) Endangering Welfare of Children.","19","August","Monday",0
"3039",5153,33,"F","B","2017-01-26T18:45:00","907 Possessing Instruments of Crime. / 5902(a)(1) Prostitution ","18","January","Thursday",0
"3040",2111,25,"M","B","2016-11-03T03:20:00","2701 Simple Assault. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats","3","November","Thursday",0
"3041",3323,52,"M","B","2016-11-29T18:27:00","13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","18","November","Tuesday",0
"3042",2775,38,"M","B","2016-11-10T07:08:00","2701 Simple Assault.","7","November","Thursday",0
"3043",3773,61,"M","B","2016-12-03T16:27:00","13(a)(31) Marijuana: Possession Small Amount","16","December","Saturday",0
"3044",5154,26,"M","B","2017-01-27T16:15:00","903 Criminal Conspiracy. / 2706 Terroristic Threats. / 3304 Criminal Mischief. / 3502 Burglary. / 3701 Robbery.","16","January","Friday",0
"3045",5682,43,"M","B","2017-01-18T18:15:00","13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities","18","January","Wednesday",0
"3046",5686,47,"M","W","2017-02-14T19:26:00","13(a)(16) Possession of Controlled Substance","19","February","Tuesday",0
"3047",5689,25,"M","B","2017-02-14T21:55:00","9501 Bench Warrant","21","February","Tuesday",0
"3048",402,16,"M","B","2016-09-02T11:50:00","903 Criminal Conspiracy. / 3702 Robbery of Motor Vehicle.","11","September","Friday",1
"3049",2033,27,"M","B","2016-10-27T00:10:00","3701 Robbery.","0","October","Thursday",0
"3050",5158,28,"M","B","2017-02-02T23:00:00","2501 Criminal Homicide. / 6105(a)(1) Persons not to possess, use, manufacture, control, sell or transfer firearms: Former Convict enumerated in subsection (b) / 6106 Firearms not to be Carried without a License.","23","February","Thursday",0
"3051",2833,42,"M","W","2016-11-08T17:25:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(32) Paraphernalia - Use or Possession / 3743 Accidents Involving Damage to Attended Veh. or Property","17","November","Tuesday",0
"3052",3778,34,"F","W","2016-12-03T19:49:00","9501 Bench Warrant / 9998 Overdose Other","19","December","Saturday",0
"3053",2835,20,"F","B","2016-11-07T14:46:00","5104 Resisting Arrest or Other Law Enforcement. / 5503 Disorderly Conduct. / 2701(b)(1) Simple Assault - Fight or Scuffle Entered by Mutual Consent","14","November","Monday",1
"3054",4841,49,"M","A","2017-01-14T18:52:00","13(a)(32) Paraphernalia - Use or Possession","18","January","Saturday",0
"3055",1298,35,"M","W","2016-09-13T16:35:00","1543 Driving While Operating Privilege is Suspended or Revoked. / 3323 Stop Signs and Yield Signs. / 13(a)(31) Marijuana: Possession Small Amount","16","September","Tuesday",0
"3056",2431,32,"F","W","2016-11-09T13:20:00","2701 Simple Assault. / 2706 Terroristic Threats. / 2709(a) Harassment. / 4912 Impersonating a Public Servant.","13","November","Wednesday",0
"3057",643,45,"M","B","2016-08-25T19:55:00","3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 3925 Receiving Stolen Property. / 4106 Access Device Fraud / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","19","August","Thursday",0
"3058",2781,49,"M","B","2016-11-08T03:40:00","4910 Tampering with or Fabricating Physical Evidence. / 5121 Escape. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession","3","November","Tuesday",0
"3059",3106,11,"F","B","2016-12-01T08:58:00","912 Possession of Weapon on School Property.","8","December","Thursday",1
"3060",5691,35,"M","B","2017-02-20T01:46:00","2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury","1","February","Monday",0
"3061",656,36,"M","W","2016-08-03T17:51:00","5123 Contraband. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance / 9501 Bench Warrant","17","August","Wednesday",0
"3062",5170,12,"M","B","2017-02-08T09:30:00","903 Criminal Conspiracy. / 3701 Robbery.","9","February","Wednesday",1
"3063",2839,24,"M","W","2016-11-11T16:10:00","2705 Recklessy Endangering Another Person. / 13(a)(32) Paraphernalia - Use or Possession / 3733 Fleeing or Attempting to Elude Police Officer / 3736 Reckless Driving","16","November","Friday",0
"3064",2841,45,"F","W","2016-11-11T16:28:00","5902(a)(1) Prostitution  / 5902(a)(2) Prostitution - Loitering for purpose of","16","November","Friday",0
"3065",2844,40,"M","W","2016-11-12T11:11:00","9501 Bench Warrant","11","November","Saturday",0
"3066",4852,50,"M","B","2017-01-14T22:03:00","2701 Simple Assault.","22","January","Saturday",0
"3067",2057,13,"M","B","2016-11-01T14:15:00","903 Criminal Conspiracy. / 3925 Receiving Stolen Property.","14","November","Tuesday",1
"3068",2848,57,"M","B","2016-11-07T17:01:00","13(a)(16) Possession of Controlled Substance","17","November","Monday",0
"3069",2076,30,"M","B","2016-10-13T14:45:00","3701 Robbery.","14","October","Thursday",0
"3070",2846,27,"F","W","2016-11-08T13:37:00","903 Criminal Conspiracy. / 3929 Retail Theft. / 5505 Public Drunkenness / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF","13","November","Tuesday",0
"3071",2847,47,"M","W","2016-11-12T11:05:00","4910 Tampering with or Fabricating Physical Evidence. / 13(a)(16) Possession of Controlled Substance / 13(a)(30) Possession w/ Intent to Del. Controlled Substance","11","November","Saturday",0
"3072",3836,51,"M","B","2017-01-04T23:35:00","3921 Theft by Unlawful Taking or Disposition. / 3503(b)(1)(ii) Defiant Trespass Notice Posted by Sign(s)","23","January","Wednesday",0
"3073",5176,17,"M","B","2017-02-03T10:50:00","2701 Simple Assault. / 2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3701 Robbery.","10","February","Friday",1
"3074",2850,28,"F","B","2016-11-12T15:42:00","9015 Failure To Appear/Arrest on Attachment Order","15","November","Saturday",0
"3075",1628,57,"M","B","2016-10-01T01:30:00","907 Possessing Instruments of Crime. / 2902 Unlawful Restraint. / 3922 Theft by Deception. / 2701(a)(3) Simple Assault - Attempts by Physical Menace ","1","October","Saturday",0
"3076",189,28,"M","W","2016-08-09T23:15:00","1501 Drivers Required to be Licensed. / 3742 Accidents Involving Death or Personal Injury","23","August","Tuesday",0
"3077",1146,36,"M","W","2016-09-13T00:55:00","2701 Simple Assault.","0","September","Tuesday",0
"3078",2786,38,"M","B","2016-11-08T13:46:00","9501 Bench Warrant / 4914 False Identification to Law Enforcement Authorities","13","November","Tuesday",0
"3079",4584,26,"M","B","2017-01-17T16:47:00","3925 Receiving Stolen Property. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 3714 Careless Driving / 3743 Accidents Involving Damage to Attended Veh. or Property","16","January","Tuesday",0
